Name      Surname   HW1     HW2     HW3     HW4     HW5     HW6     HW7     Exam    
Name7235  Surname1  7.96    6.77    1.25    6.79    7.49    2.87    2.36    2.45    
Name7236  Surname2  2.68    7.75    2.66    1.48    9.39    1.37    4.02    6.46    
Name7237  Surname1  3.95    3.75    9.08    3.05    9.70    9.18    4.37    1.76    
Name7238  Surname2  5.87    6.14    4.21    8.12    5.14    9.22    8.18    2.30    
Name7239  Surname1  5.12    1.87    3.44    5.06    1.76    6.01    7.16    9.01    
Name7240  Surname2  6.22    9.02    2.20    9.62    8.19    6.15    2.15    3.20    
Name7241  Surname1  3.14    7.39    4.96    9.61    5.79    5.32    7.09    1.34    
Name7242  Surname2  1.76    5.12    2.49    6.10    8.64    5.23    2.42    5.40    
Name7243  Surname1  7.56    9.78    2.80    3.98    5.28    3.55    7.82    5.47    
Name7244  Surname2  7.62    2.64    5.28    2.97    6.65    4.34    1.92    1.95    
Name7245  Surname1  9.80    7.13    6.12    3.82    6.40    8.98    6.28    7.59    
Name7246  Surname2  6.47    5.35    1.07    2.61    5.94    6.57    2.52    8.10    
Name7247  Surname1  9.35    3.12    7.79    8.75    2.97    6.60    6.18    5.75    
Name7248  Surname2  8.20    1.41    6.72    8.46    4.19    2.25    9.76    6.16    
Name7249  Surname1  2.64    5.89    7.24    9.49    8.29    8.76    5.26    8.92    
Name7250  Surname2  9.83    5.85    9.40    6.42    7.51    6.26    6.32    7.51    
Name7251  Surname1  5.23    3.26    3.42    4.54    6.35    4.48    5.58    5.77    
Name7252  Surname2  2.42    3.86    6.49    9.21    3.72    9.39    3.92    6.64    
Name7253  Surname1  9.96    6.50    6.43    9.19    6.89    2.33    9.14    3.53    
Name7254  Surname2  1.82    4.75    4.02    8.93    9.15    7.39    8.74    7.24    
Name7255  Surname1  4.86    5.66    1.11    8.39    2.03    1.48    5.87    2.39    
Name7256  Surname2  6.60    5.25    5.73    3.64    9.51    9.39    3.81    8.18    
Name7257  Surname1  4.07    7.22    1.21    9.30    1.59    9.36    5.25    8.51    
Name7258  Surname2  2.12    1.18    3.08    8.39    1.98    8.65    7.75    1.93    
Name7259  Surname1  7.90    4.40    5.37    8.57    6.08    5.11    3.60    1.56    
Name7260  Surname2  8.30    1.15    7.92    6.43    3.82    6.26    4.12    3.64    
Name7261  Surname1  1.62    5.29    5.18    6.37    5.02    8.54    7.10    2.60    
Name7262  Surname2  1.40    9.39    9.71    9.23    3.12    3.71    3.15    4.83    
Name7263  Surname1  6.33    3.47    5.96    4.62    8.23    8.51    6.69    2.33    
Name7264  Surname2  8.47    5.25    10.00   5.89    6.97    9.17    5.10    4.65    
Name7265  Surname1  9.62    8.83    4.87    7.05    5.58    3.55    7.71    3.33    
Name7266  Surname2  4.38    8.09    3.98    1.96    3.34    8.49    7.82    7.88    
Name7267  Surname1  2.53    4.61    7.98    7.87    7.54    8.29    3.62    5.59    
Name7268  Surname2  5.88    5.74    6.40    7.57    2.31    8.81    5.15    1.76    
Name7269  Surname1  7.53    1.03    3.15    1.86    5.63    8.03    6.79    6.14    
Name7270  Surname2  4.47    7.77    3.29    2.53    6.46    6.21    6.70    3.37    
Name7271  Surname1  3.51    2.57    6.81    6.42    5.36    1.04    9.79    7.24    
Name7272  Surname2  2.18    1.39    4.04    3.66    4.29    1.25    3.08    7.26    
Name7273  Surname1  9.84    2.36    2.54    8.84    7.63    4.08    3.31    1.34    
Name7274  Surname2  8.75    6.22    9.06    5.77    3.57    6.93    7.06    7.56    
Name7275  Surname1  7.34    3.89    1.29    1.04    7.55    2.58    9.12    7.86    
Name7276  Surname2  5.65    4.22    4.61    8.15    1.47    5.61    5.12    4.77    
Name7277  Surname1  4.25    7.99    1.21    8.46    9.04    3.07    4.30    5.90    
Name7278  Surname2  2.53    5.31    2.07    2.38    4.00    5.62    9.84    9.81    
Name7279  Surname1  1.23    7.01    1.82    5.27    4.19    5.57    4.03    3.00    
Name7280  Surname2  4.33    1.07    2.82    4.64    2.49    7.71    3.47    8.09    
Name7281  Surname1  2.86    5.10    8.21    9.98    3.07    6.73    4.78    5.21    
Name7282  Surname2  5.40    6.77    7.27    2.03    9.92    7.52    9.19    4.17    
Name7283  Surname1  5.55    6.55    5.36    4.43    3.49    5.56    4.01    1.15    
Name7284  Surname2  6.89    7.82    9.74    9.92    4.86    8.17    4.26    7.65    
Name7285  Surname1  7.41    2.47    3.64    6.81    2.01    7.00    1.02    9.02    
Name7286  Surname2  5.55    7.57    9.98    5.38    7.15    8.25    4.95    6.55    
Name7287  Surname1  4.55    2.02    7.58    6.13    1.90    3.53    8.02    3.39    
Name7288  Surname2  7.44    9.45    6.28    5.85    3.23    7.20    5.33    4.45    
Name7289  Surname1  4.13    9.23    5.46    9.78    9.06    4.13    5.12    4.90    
Name7290  Surname2  5.54    7.02    6.69    8.12    3.57    1.34    3.61    8.60    
Name7291  Surname1  9.08    3.92    5.10    8.99    6.79    7.66    4.87    8.36    
Name7292  Surname2  8.79    5.01    1.82    1.30    5.89    4.82    5.97    1.10    
Name7293  Surname1  4.34    6.89    4.71    1.47    1.82    8.20    6.73    4.66    
Name7294  Surname2  2.27    2.22    1.61    1.38    3.73    8.50    1.21    6.05    
Name7295  Surname1  4.26    2.19    8.73    3.71    5.66    8.30    7.30    4.96    
Name7296  Surname2  9.51    1.63    9.13    1.38    8.81    9.44    7.35    6.98    
Name7297  Surname1  4.08    5.87    6.87    2.56    5.06    9.93    5.88    4.57    
Name7298  Surname2  5.83    6.43    7.28    2.98    4.11    1.10    2.83    4.79    
Name7299  Surname1  7.57    3.97    8.44    1.92    8.92    9.65    8.34    2.03    
Name7300  Surname2  3.38    5.63    5.80    1.71    7.06    3.51    9.89    9.70    
Name7301  Surname1  3.44    8.69    7.17    9.59    8.73    6.53    1.02    7.91    
Name7302  Surname2  7.56    9.54    9.26    7.77    2.33    6.75    6.08    5.71    
Name7303  Surname1  1.31    2.86    6.98    6.28    8.68    2.69    1.88    8.38    
Name7304  Surname2  2.26    6.04    5.59    4.25    6.81    3.06    3.19    8.38    
Name7305  Surname1  2.65    1.14    3.73    4.37    2.55    2.65    6.18    3.90    
Name7306  Surname2  1.87    7.37    5.56    6.77    2.04    1.18    8.78    8.45    
Name7307  Surname1  8.99    5.13    8.71    2.73    3.88    9.81    1.35    9.37    
Name7308  Surname2  6.57    8.60    8.55    9.59    4.96    8.31    6.21    3.34    
Name7309  Surname1  1.24    6.78    2.30    4.91    7.03    4.61    1.48    1.34    
Name7310  Surname2  2.22    4.57    5.97    3.97    9.73    7.09    9.44    6.18    
Name7311  Surname1  6.66    6.41    7.37    8.45    4.05    5.09    7.07    4.38    
Name7312  Surname2  4.55    9.76    5.84    3.33    6.97    9.02    9.87    5.49    
Name7313  Surname1  3.51    5.17    2.20    2.04    3.38    6.69    5.50    5.36    
Name7314  Surname2  1.11    1.88    4.20    5.94    8.12    3.82    2.83    8.14    
Name7315  Surname1  4.85    6.02    8.09    4.05    5.19    6.10    2.35    5.91    
Name7316  Surname2  3.25    5.72    5.87    2.23    2.55    3.30    8.44    5.22    
Name7317  Surname1  4.45    3.63    9.12    4.73    5.24    5.23    2.69    7.51    
Name7318  Surname2  6.94    3.91    4.33    8.95    7.87    1.71    2.67    4.14    
Name7319  Surname1  1.83    4.20    4.16    8.11    2.78    9.34    4.88    2.06    
Name7320  Surname2  4.26    1.65    1.85    7.71    5.14    4.42    8.28    8.27    
Name7321  Surname1  6.15    5.46    5.13    9.72    5.62    9.19    6.99    8.54    
Name7322  Surname2  3.92    2.32    8.37    6.94    4.18    3.44    5.41    5.02    
Name7323  Surname1  9.21    4.23    6.42    4.50    4.63    9.68    1.71    1.86    
Name7324  Surname2  5.09    8.14    2.08    9.06    3.26    1.40    9.52    1.09    
Name7325  Surname1  9.47    1.36    1.32    5.01    3.60    5.30    7.23    1.81    
Name7326  Surname2  7.35    5.77    6.33    7.05    7.48    2.70    8.64    2.48    
Name7327  Surname1  7.36    6.64    9.81    7.61    9.90    2.61    8.21    2.03    
Name7328  Surname2  4.59    1.37    6.01    9.45    3.65    8.59    4.44    8.88    
Name7329  Surname1  6.86    1.70    2.51    6.32    1.13    6.99    5.06    7.53    
Name7330  Surname2  5.44    3.28    1.35    8.41    6.34    2.95    3.97    3.14    
Name7331  Surname1  5.52    7.59    1.56    9.08    4.89    4.19    4.77    2.43    
Name7332  Surname2  1.35    8.97    9.77    1.44    7.33    6.31    8.38    3.82    
Name7333  Surname1  6.92    4.04    8.73    2.62    1.77    7.34    9.52    6.35    
Name7334  Surname2  3.21    4.94    4.75    6.70    3.33    3.17    3.79    7.13    
Name7335  Surname1  2.65    5.79    7.17    3.04    9.04    6.81    3.86    8.01    
Name7336  Surname2  5.65    6.07    2.77    9.84    4.82    3.76    8.29    4.69    
Name7337  Surname1  5.17    5.29    1.15    8.09    7.69    9.57    1.44    6.03    
Name7338  Surname2  4.69    1.01    8.94    5.35    1.57    7.76    7.52    7.97    
Name7339  Surname1  9.64    6.72    7.41    5.01    5.17    1.15    3.65    1.07    
Name7340  Surname2  7.79    6.91    4.88    9.30    7.44    5.07    1.25    6.63    
Name7341  Surname1  7.49    9.87    9.94    1.60    6.14    2.69    5.62    5.99    
Name7342  Surname2  5.09    7.38    9.71    8.90    8.47    9.25    9.67    5.05    
Name7343  Surname1  9.29    6.98    9.11    8.80    5.88    5.66    2.97    2.90    
Name7344  Surname2  9.40    2.95    6.78    2.56    1.02    6.34    3.00    9.93    
Name7345  Surname1  8.37    9.60    7.79    1.73    4.52    2.20    5.49    2.08    
Name7346  Surname2  6.85    6.69    2.25    2.39    3.89    1.05    6.93    7.27    
Name7347  Surname1  6.48    8.00    1.67    7.22    6.61    2.14    2.92    4.31    
Name7348  Surname2  3.61    8.98    6.65    1.01    5.12    9.50    9.24    7.38    
Name7349  Surname1  3.51    5.63    5.33    4.26    1.25    6.62    1.17    4.18    
Name7350  Surname2  5.46    3.49    2.22    5.46    9.27    4.91    5.94    6.67    
Name7351  Surname1  7.21    6.45    2.88    6.00    3.40    7.42    4.54    7.18    
Name7352  Surname2  4.84    8.68    3.47    2.59    3.44    2.97    8.45    4.14    
Name7353  Surname1  6.50    5.21    3.98    3.47    7.98    4.43    8.34    9.97    
Name7354  Surname2  4.75    3.32    5.58    6.50    8.20    3.53    5.05    8.96    
Name7355  Surname1  8.94    2.66    4.50    2.18    2.38    9.61    1.44    2.52    
Name7356  Surname2  8.16    2.23    4.61    5.26    4.05    8.17    8.79    4.14    
Name7357  Surname1  3.12    1.37    6.09    1.34    8.40    5.66    8.76    6.41    
Name7358  Surname2  4.95    2.52    4.13    1.85    2.55    4.21    4.91    1.02    
Name7359  Surname1  3.96    6.26    8.18    4.62    4.79    9.31    3.43    8.66    
Name7360  Surname2  2.48    7.77    9.47    2.39    4.09    4.44    7.58    5.28    
Name7361  Surname1  8.09    1.44    5.41    2.73    6.21    8.27    3.72    9.00    
Name7362  Surname2  9.92    4.63    6.58    3.74    2.91    6.77    7.00    6.40    
Name7363  Surname1  1.70    5.28    6.48    7.65    2.46    1.89    2.30    3.43    
Name7364  Surname2  1.67    5.31    2.93    4.05    4.44    7.36    9.38    9.07    
Name7365  Surname1  6.31    9.43    2.39    2.38    7.18    2.44    2.80    9.10    
Name7366  Surname2  6.30    3.32    1.58    5.23    9.12    6.22    4.61    1.12    
Name7367  Surname1  2.82    3.77    8.59    4.60    5.53    5.50    8.63    6.90    
Name7368  Surname2  2.50    9.65    7.94    1.73    9.20    5.32    4.47    7.08    
Name7369  Surname1  4.44    6.51    5.02    6.54    1.20    2.52    6.38    5.67    
Name7370  Surname2  4.75    5.82    9.69    3.10    6.73    8.51    1.93    8.99    
Name7371  Surname1  5.88    1.39    4.07    3.36    3.49    5.03    7.06    5.57    
Name7372  Surname2  7.59    5.84    6.77    3.13    6.58    2.45    1.76    5.01    
Name7373  Surname1  4.89    5.31    3.21    3.86    8.45    6.05    7.83    8.59    
Name7374  Surname2  9.70    4.25    5.26    4.31    4.17    5.73    2.36    9.45    
Name7375  Surname1  7.60    2.88    5.17    4.58    3.00    9.93    6.79    3.17    
Name7376  Surname2  6.18    4.03    7.04    6.33    3.08    9.91    4.32    5.96    
Name7377  Surname1  9.39    3.41    7.45    6.36    3.33    9.36    1.14    5.28    
Name7378  Surname2  6.69    6.64    6.50    2.42    3.44    2.30    5.63    3.11    
Name7379  Surname1  1.69    9.22    9.86    9.82    9.47    8.52    8.66    8.77    
Name7380  Surname2  8.90    8.66    5.48    6.99    7.30    3.97    5.43    5.30    
Name7381  Surname1  8.30    5.80    7.91    5.24    7.32    4.54    5.50    6.14    
Name7382  Surname2  3.29    8.48    6.00    2.72    2.41    5.51    6.97    2.56    
Name7383  Surname1  4.21    2.32    9.84    4.97    3.04    9.57    7.31    9.08    
Name7384  Surname2  8.00    7.99    2.54    9.52    6.44    6.28    9.64    1.77    
Name7385  Surname1  5.64    3.59    1.73    6.13    6.42    2.93    8.01    2.69    
Name7386  Surname2  1.64    4.99    8.39    3.71    6.87    6.60    4.06    5.51    
Name7387  Surname1  6.65    6.53    7.66    6.76    8.35    8.59    4.42    1.87    
Name7388  Surname2  1.80    4.58    5.15    1.30    2.23    4.14    7.32    2.75    
Name7389  Surname1  9.77    3.93    1.37    4.81    6.80    9.32    1.06    1.83    
Name7390  Surname2  4.27    9.73    5.69    7.21    6.55    6.89    5.38    2.66    
Name7391  Surname1  1.24    2.31    3.12    7.41    5.10    2.41    6.70    4.20    
Name7392  Surname2  8.32    8.42    1.30    8.19    8.55    8.15    1.60    6.42    
Name7393  Surname1  6.76    8.13    6.83    4.23    2.13    9.95    7.33    9.57    
Name7394  Surname2  3.48    3.47    4.55    8.20    4.95    8.59    8.82    4.45    
Name7395  Surname1  8.22    2.62    9.75    9.36    9.15    2.08    7.87    7.68    
Name7396  Surname2  2.41    4.10    9.37    9.01    6.88    1.05    9.14    1.31    
Name7397  Surname1  3.23    6.63    1.17    3.98    7.74    7.31    7.21    1.53    
Name7398  Surname2  2.48    6.38    2.76    4.65    8.22    3.70    1.19    4.51    
Name7399  Surname1  1.46    2.74    4.21    5.02    7.63    9.48    2.23    7.07    
Name7400  Surname2  4.42    6.64    6.11    5.15    8.19    9.49    8.55    7.97    
Name7401  Surname1  7.82    7.78    2.03    2.95    6.91    3.36    5.22    7.27    
Name7402  Surname2  2.65    8.49    4.34    2.91    9.95    6.57    7.44    8.78    
Name7403  Surname1  9.26    3.49    4.78    9.41    5.22    9.89    7.14    3.38    
Name7404  Surname2  4.84    9.79    3.80    5.83    6.12    5.93    2.86    3.73    
Name7405  Surname1  5.21    2.54    7.95    5.84    2.27    1.86    8.80    3.65    
Name7406  Surname2  5.59    9.57    9.18    2.08    6.92    4.94    6.13    7.74    
Name7407  Surname1  3.48    5.93    7.53    4.86    4.63    2.03    5.98    1.03    
Name7408  Surname2  4.70    8.97    3.65    1.59    4.95    3.00    5.62    7.11    
Name7409  Surname1  2.77    9.92    6.87    4.91    2.46    6.61    8.53    5.70    
Name7410  Surname2  3.11    2.17    5.45    6.49    8.45    7.79    2.80    7.32    
Name7411  Surname1  4.85    4.70    8.81    3.76    2.11    3.64    3.92    2.06    
Name7412  Surname2  4.52    9.23    1.03    5.57    2.90    6.31    8.85    9.74    
Name7413  Surname1  7.92    1.25    7.89    5.68    1.16    8.93    2.24    3.49    
Name7414  Surname2  1.26    4.84    3.40    4.18    8.92    2.94    6.24    9.80    
Name7415  Surname1  8.62    9.59    5.43    7.70    8.64    7.66    4.43    8.77    
Name7416  Surname2  2.34    5.16    1.65    9.09    2.11    6.85    4.80    4.55    
Name7417  Surname1  9.18    5.07    9.01    6.13    4.87    7.24    1.27    1.32    
Name7418  Surname2  1.69    1.80    1.94    8.37    6.07    1.50    6.30    5.84    
Name7419  Surname1  5.08    7.10    4.19    4.64    3.65    1.26    2.81    8.55    
Name7420  Surname2  5.81    6.27    7.92    2.14    8.66    5.96    7.73    5.57    
Name7421  Surname1  9.84    7.91    3.38    1.62    1.08    9.68    9.71    7.28    
Name7422  Surname2  3.94    8.32    8.23    8.19    5.39    1.09    4.81    2.65    
Name7423  Surname1  2.25    2.68    7.92    6.83    8.07    7.29    2.65    8.65    
Name7424  Surname2  3.89    8.26    6.77    6.95    5.02    6.72    7.23    5.97    
Name7425  Surname1  7.54    7.20    3.44    7.64    2.56    3.14    1.87    8.07    
Name7426  Surname2  3.65    3.79    9.14    2.89    9.23    2.37    5.85    6.04    
Name7427  Surname1  7.06    6.06    8.95    6.26    7.15    1.86    1.98    5.79    
Name7428  Surname2  6.87    7.02    7.36    5.63    3.35    3.18    5.97    2.35    
Name7429  Surname1  3.22    9.69    2.39    9.50    8.95    6.32    5.87    6.21    
Name7430  Surname2  6.40    1.40    5.31    7.05    9.13    9.77    2.61    10.00   
Name7431  Surname1  9.88    9.99    3.23    8.01    9.48    6.68    6.75    1.24    
Name7432  Surname2  4.47    4.20    6.87    8.11    1.67    3.52    7.44    6.02    
Name7433  Surname1  7.10    3.96    9.39    8.75    6.62    7.06    7.94    4.11    
Name7434  Surname2  5.70    1.29    5.70    2.36    7.51    6.30    1.16    2.88    
Name7435  Surname1  8.81    3.05    4.73    5.92    2.90    7.32    5.91    6.88    
Name7436  Surname2  9.96    9.21    2.30    2.56    6.39    6.38    1.50    6.50    
Name7437  Surname1  5.44    5.79    5.47    6.27    3.92    2.72    1.67    1.29    
Name7438  Surname2  6.00    2.89    4.81    6.98    6.55    8.58    5.33    1.26    
Name7439  Surname1  6.31    2.83    1.07    7.53    3.43    1.89    3.02    4.44    
Name7440  Surname2  3.47    5.35    2.88    2.93    8.57    7.47    7.35    1.36    
